TaskID,StartTime,taskExecutionTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1804,289.719646,0.203539823,54,12,23,-55.03958044,54.82328172,Trusted Data
1805,289.9231858,0.460176991,49,16,52,-17.78868599,-56.93983454,Trusted Data
1806,274.7083333,0.116666667,92,12,14,21.82645755,133.112013,Trusted Data
1807,270.4004918,0.245901639,39,18,30,-67.61710537,44.80215864,Trusted Data
1808,290.3833628,0.530973451,29,17,60,1.171892003,4.107791781,Trusted Data
1809,274.825,0.775,74,13,93,3.558021196,76.30317672,dos
1810,270.6463934,0.11,20,13,10,-15.27808705,7.539432553,Trusted Data
1811,275.6,0.35,25,19,42,85.48276638,20.9940636,scanning
1812,275.95,0.525,93,17,63,57.70885441,151.2698355,Trusted Data
1813,276.475,0.358333333,86,12,43,71.60844279,121.5878154,scanning
1814,270.7563934,0.139344262,62,15,17,-2.286807209,-42.5239647,Trusted Data
1815,270.8957377,0.163934426,83,20,20,15.31869756,124.0250267,password
1816,271.0596721,0.11,53,17,11,53.46393165,61.9845391,ransomware
1817,271.1696721,0.254098361,22,20,31,-41.12484414,170.4684037,Trusted Data
1818,290.9143363,0.539823009,36,18,61,49.47038129,-59.54695341,Trusted Data
1819,271.4237705,0.172131148,41,19,21,-8.21656051,-123.9792061,Trusted Data
1820,271.5959016,0.360655738,93,13,44,-38.93817146,-46.86277463,injection
1821,271.9565574,0.11,74,15,12,-71.44728008,-149.6766725,Trusted Data
1822,291.4541593,0.230088496,38,13,26,-14.59543158,78.00620629,Trusted Data
1823,272.0665574,0.426229508,97,19,52,-1.716410489,156.964417,Trusted Data
1824,291.6842478,0.814159292,97,12,92,10.64428869,179.0669853,Trusted Data
1825,276.8333333,0.408333333,36,14,49,87.82414367,0.314379061,password
1826,272.4927869,0.360655738,12,17,44,-57.86413533,-47.00816231,Trusted Data
1827,272.8534426,0.737704918,73,18,90,-63.3475993,113.7615285,Trusted Data
1828,292.4984071,0.637168142,52,18,72,-17.92185358,-97.33606593,ddos
1829,277.2416667,0.15,26,15,18,69.3543348,29.40377891,dos
1830,277.3916667,0.241666667,29,14,29,70.40081913,-24.67560792,Trusted Data
1831,293.1355752,0.14159292,78,10,16,-51.65617767,-64.31358987,Trusted Data
1832,293.2771681,0.831858407,89,19,94,-48.57920033,51.9672141,Trusted Data
1833,273.5911475,0.11,30,17,10,-59.90594112,-78.8459865,Trusted Data
1834,277.6333333,0.716666667,54,11,86,6.319575995,151.3225947,ddos
1835,278.35,0.25,40,13,30,55.93477575,-0.836494943,Trusted Data
1836,278.6,0.225,34,20,27,40.36596687,29.06918515,Trusted Data
1837,273.7011475,0.262295082,22,12,32,3.634866552,6.507334965,dos
1838,273.9634426,0.336065574,37,18,41,-36.13444305,66.01129334,Trusted Data
1839,294.1090265,0.654867257,61,10,74,-3.837950562,-68.43006117,Trusted Data
1840,274.2995082,0.303278689,85,17,37,-24.39493399,-10.73161094,Trusted Data
1841,274.6027869,0.426229508,56,19,52,-85.45507006,-121.4487563,Trusted Data
1842,278.825,0.825,40,14,99,48.8538844,-35.1640593,Trusted Data
1843,294.7638938,0.256637168,24,19,29,-51.2128372,79.55143555,Trusted Data
1844,279.65,0.691666667,98,16,83,71.34351037,-118.5532646,Trusted Data
1845,295.020531,0.601769912,29,15,68,5.568629202,57.46728554,Trusted Data
1846,275.0290164,0.745901639,13,10,91,-16.49201231,-89.58016477,Trusted Data
1847,295.6223009,0.11,63,18,10,34.21469333,-3.683549352,Trusted Data
1848,295.7323009,0.513274336,20,13,58,-5.5677375,175.83812,Trusted Data
1849,275.774918,0.491803279,49,10,60,-10.80718172,-1.267306498,ddos
1850,296.2455752,0.522123894,58,16,59,-88.27682682,39.34708877,injection
1851,280.3416667,0.216666667,87,12,26,83.23259782,172.7904945,password
1852,280.5583333,0.675,25,15,81,44.74240954,-14.24983801,scanning
1853,281.2333333,0.691666667,59,15,83,32.38141718,107.049359,backdoor
1854,276.2667213,0.655737705,59,20,80,-50.37599658,-12.09714531,ddos
1855,296.7676991,0.699115044,74,18,79,0.21672474,-111.9287594,Trusted Data
1856,281.925,0.258333333,71,10,31,63.64520923,-34.24846293,Trusted Data
1857,276.922459,0.795081967,63,14,97,26.72530757,-42.16551303,Trusted Data
1858,297.4668142,0.663716814,31,14,75,13.32813878,133.1522013,ransomware
1859,282.1833333,0.708333333,60,11,85,74.95284838,-118.6210689,password
1860,298.130531,0.203539823,23,16,23,63.80054404,-45.946398,password
1861,277.717541,0.540983607,48,13,66,-86.4594825,-96.14279021,Trusted Data
1862,298.3340708,0.11,87,13,12,9.796384086,-75.73072652,injection
1863,298.4440708,0.115044248,61,16,13,2.711606689,-31.31679961,Trusted Data
1864,282.8916667,0.608333333,99,15,73,43.87653989,112.0404263,Trusted Data
1865,298.559115,0.283185841,11,18,32,27.84368417,-124.5576625,Trusted Data
1866,278.2585246,0.18852459,90,11,23,-75.46643257,-60.74463616,password
1867,298.8423009,0.82300885,14,18,93,1.303684628,175.9773431,Trusted Data
1868,278.4470492,0.721311475,92,15,88,-2.030579062,-125.1941292,Trusted Data
1869,279.1683607,0.254098361,66,16,31,-43.17761687,70.43161972,Trusted Data
1870,299.6653097,0.867256637,12,19,98,22.09075741,-62.87481912,Trusted Data
1871,279.422459,0.540983607,92,13,66,-62.55667428,43.00395307,Trusted Data
1872,283.5,0.433333333,99,16,52,10.76226017,16.389462,dos
1873,283.9333333,0.633333333,82,17,76,77.59248452,-171.7255642,Trusted Data
1874,284.5666667,0.791666667,63,14,95,45.47270228,30.64439094,Trusted Data
1875,279.9634426,0.401639344,40,20,49,-40.79541398,147.5493278,Trusted Data
1876,300.5325664,0.628318584,60,10,71,-63.251715,-154.7722123,Trusted Data
1877,285.3583333,0.725,100,10,87,24.80611015,96.96815161,backdoor
1878,280.365082,0.68852459,15,14,84,-76.26169737,84.6086581,injection
1879,286.0833333,0.15,78,20,18,54.30518142,74.56297969,Trusted Data
1880,301.160885,0.646017699,25,14,73,-81.23246929,-88.09700382,Trusted Data
1881,281.0536066,0.303278689,94,14,37,-32.80139704,-86.52583866,Trusted Data
1882,301.8069027,0.557522124,70,13,63,-12.34361388,57.14932199,Trusted Data
1883,286.2333333,0.275,17,18,33,60.8118254,51.76697502,dos
1884,281.3568852,0.557377049,23,16,68,46.1513635,-40.85534925,Trusted Data
1885,286.5083333,0.341666667,90,16,41,41.89379059,-23.37019263,Trusted Data
1886,281.9142623,0.221311475,36,17,27,19.13531358,171.6059379,Trusted Data
1887,302.3644248,0.681415929,40,13,77,25.77198347,-60.20228752,password
1888,282.1355738,0.196721311,35,16,24,-72.86564316,126.343083,Trusted Data
1889,282.3322951,0.12295082,69,12,15,-17.52170304,75.08107401,Trusted Data
1890,286.85,0.458333333,20,12,55,64.91997716,-81.26366375,xss
1891,287.3083333,0.516666667,50,15,62,73.84394715,162.5684988,Trusted Data
1892,282.4552459,0.336065574,81,18,41,-7.037937912,157.1949568,Trusted Data
1893,282.7913115,0.139344262,81,17,17,-61.39603537,-116.2090926,Trusted Data
1894,303.0458407,0.699115044,23,15,79,-42.08919688,116.2802983,Trusted Data
1895,282.9306557,0.745901639,84,15,91,-20.01435944,-156.4046273,Trusted Data
1896,287.825,0.616666667,83,15,74,82.78791214,105.3793324,Trusted Data
1897,303.7449558,0.699115044,61,20,79,-88.94076448,-75.03952359,Trusted Data
1898,304.4440708,0.82300885,11,16,93,-11.5060288,-16.36067587,Trusted Data
1899,283.6765574,0.475409836,12,10,58,-41.8019927,166.9739729,Trusted Data
1900,288.4416667,0.783333333,99,13,94,42.40899698,108.6306376,Trusted Data
1901,289.225,0.35,99,16,42,41.07021495,64.68615545,injection
1902,284.1519672,0.254098361,35,12,31,47.54306211,-165.5982133,Trusted Data
1903,284.4060656,0.647540984,44,17,79,20.08979212,-143.8985033,Trusted Data
1904,305.2670796,0.663716814,85,13,75,12.35814721,-85.1804235,injection
1905,285.0536066,0.360655738,91,20,44,-28.03470298,131.0804488,dos
1906,305.9307965,0.601769912,23,13,68,19.15497942,-30.0575886,dos
1907,289.575,0.766666667,37,19,92,32.7821513,176.5041758,ransomware
1908,285.4142623,0.229508197,21,19,28,-68.57915534,69.48855503,scanning
1909,285.6437705,0.336065574,25,17,41,-63.8405971,-88.89738312,Trusted Data
1910,306.5325664,0.309734513,39,12,35,-6.653951696,-99.37816277,ransomware
1911,290.3416667,0.11,97,16,11,53.50011145,-112.7924152,Trusted Data
1912,285.9798361,0.680327869,44,16,83,-27.96617467,66.52331028,Trusted Data
1913,306.8423009,0.867256637,48,16,98,-88.05606912,112.5205287,Trusted Data
1914,290.4516667,0.725,32,20,87,28.74662057,-171.6282051,Trusted Data
1915,286.6601639,0.557377049,74,18,68,-88.64461089,98.61277208,Trusted Data
1916,307.7095575,0.123893805,86,16,14,2.94826378,-95.06577911,backdoor
1917,287.217541,0.819672131,99,16,100,-77.3371317,174.9903141,backdoor
1918,307.8334513,0.292035398,31,11,33,1.984738314,-134.9407038,Trusted Data
1919,291.1766667,0.7,41,17,84,78.15518523,-79.99515682,Trusted Data
1920,308.1254867,0.486725664,11,18,55,-14.46638571,132.8174753,Trusted Data
1921,308.6122124,0.663716814,94,15,75,-46.72491625,40.73649337,dos
1922,291.8766667,0.291666667,71,18,35,69.92180427,63.30772435,Trusted Data
1923,292.1683333,0.2,32,11,24,31.80670795,11.96349309,ransomware
1924,288.0372131,0.778688525,53,20,95,-85.91508909,-120.1283566,Trusted Data
1925,309.2759292,0.194690265,41,10,22,-23.18286766,112.0199218,Trusted Data
1926,309.4706195,0.82300885,65,18,93,-62.42908106,-92.36821129,Trusted Data
1927,292.3683333,0.533333333,62,14,64,16.55878871,49.30324321,scanning
1928,292.9016667,0.458333333,91,12,55,57.97781625,-163.3903676,scanning
1929,293.36,0.75,64,13,90,10.6098801,79.8864004,Trusted Data
1930,288.8159016,0.254098361,15,14,31,34.64716203,10.76281115,dos
1931,294.11,0.408333333,79,14,49,57.0893164,19.76432962,Trusted Data
1932,289.07,0.762295082,29,17,93,-80.87221754,104.8082601,backdoor
1933,310.2936283,0.469026549,66,14,53,-8.775437621,-37.05517197,Trusted Data
1934,310.7626549,0.743362832,65,14,84,12.2846244,121.5776362,Trusted Data
1935,289.8322951,0.704918033,85,13,86,-18.07348111,63.88369306,backdoor
1936,294.5183333,0.641666667,71,19,77,44.11679296,161.4959179,Trusted Data
1937,295.16,0.508333333,19,13,61,68.34799831,178.2157318,Trusted Data
1938,311.5060177,0.840707965,14,14,95,-30.78323979,129.3089414,Trusted Data
1939,290.5372131,0.278688525,72,17,34,-30.96613467,9.846377503,Trusted Data
1940,295.6683333,0.766666667,43,19,92,68.83909061,60.55386786,injection
1941,290.8159016,0.459016393,28,17,56,53.66923544,-27.09981407,Trusted Data
1942,312.3467257,0.592920354,28,17,67,-4.724846912,155.8656481,Trusted Data
1943,291.274918,0.409836066,97,14,50,-24.84079758,-86.03394947,Trusted Data
1944,291.6847541,0.68852459,76,17,84,-82.1445874,-143.6443942,Trusted Data
1945,296.435,0.11,44,19,10,79.11455459,4.363324235,Trusted Data
1946,296.545,0.75,34,17,90,75.62435285,-27.62313855,Trusted Data
1947,312.939646,0.230088496,61,13,26,-37.40567021,168.1356688,Trusted Data
1948,297.295,0.308333333,29,19,37,85.57503639,48.73819209,Trusted Data
1949,313.1697345,0.690265487,13,14,78,-15.32600156,-95.77929124,Trusted Data
1950,292.3732787,0.303278689,98,14,37,-83.53876383,-166.4928705,dos
1951,313.86,0.778761062,62,14,88,-18.73887949,134.5690742,Trusted Data
1952,292.6765574,0.270491803,100,19,33,-75.88800061,43.61443354,Trusted Data
1953,297.6033333,0.233333333,33,15,28,44.37512811,11.64428453,Trusted Data
1954,292.9470492,0.508196721,82,13,62,-49.00680849,-174.4252581,Trusted Data
1955,314.6387611,0.601769912,60,12,68,-64.63709455,-127.6271041,Trusted Data
1956,293.4552459,0.483606557,50,15,59,-14.08661746,-59.89022858,Trusted Data
1957,297.8366667,0.25,50,10,30,76.14185676,-73.48446555,Trusted Data
1958,298.0866667,0.525,79,10,63,46.64329607,52.73409998,dos
1959,315.240531,0.336283186,93,18,38,-26.39150886,7.526016207,ransomware
1960,293.9388525,0.12295082,81,19,15,-53.82048269,144.4322874,Trusted Data
1961,315.5768142,0.230088496,14,14,26,-72.46049972,-56.82576121,Trusted Data
1962,298.6116667,0.658333333,22,11,79,75.09260193,149.2095556,Trusted Data
1963,299.27,0.808333333,49,19,97,45.06187248,63.70697489,Trusted Data
1964,315.8069027,0.663716814,63,17,75,59.61173988,59.31591087,Trusted Data
1965,294.0618033,0.147540984,44,11,18,1.935704718,64.69175858,xss
1966,294.2093443,0.573770492,52,13,70,-77.63616249,-95.50416597,ddos
1967,294.7831148,0.778688525,95,13,95,-17.14073493,44.08965034,scanning
1968,316.4706195,0.805309735,31,17,91,3.241058567,54.29101074,Trusted Data
1969,300.0783333,0.641666667,99,18,77,51.52866067,-152.049279,Trusted Data
1970,317.2759292,0.778761062,73,16,88,-30.84455935,3.025217325,Trusted Data
1971,295.5618033,0.180327869,29,18,22,-27.36447653,-23.62195799,Trusted Data
1972,300.72,0.11,88,12,12,72.48053022,-66.08560811,Trusted Data
1973,295.7421311,0.795081967,63,17,97,-71.51530042,95.75821604,Trusted Data
1974,318.0546903,0.398230088,63,17,45,-4.970804846,-141.5615595,Trusted Data
1975,300.83,0.391666667,35,19,47,51.19260175,-117.4223112,ransomware
1976,318.4529204,0.460176991,29,11,52,-31.87917619,-32.25450272,Trusted Data
1977,296.5372131,0.131147541,82,19,16,-88.18766394,-125.263086,injection
1978,296.6683607,0.254098361,33,14,31,24.79161836,-78.32886833,Trusted Data
1979,301.2216667,0.716666667,26,19,86,-4.275651004,50.5683333,password
1980,301.9383333,0.583333333,79,17,70,33.24270202,56.37486519,injection
1981,296.922459,0.516393443,58,10,63,8.657346311,30.17384182,xss
1982,318.9130973,0.371681416,31,16,42,68.93678991,-68.29120201,Trusted Data
1983,297.4388525,0.18852459,58,16,23,-53.02757475,-115.6275195,Trusted Data
1984,319.2847788,0.884955752,40,16,100,-3.639973588,33.2400524,Trusted Data
1985,297.627377,0.598360656,93,15,73,-28.7723477,-56.83507964,Trusted Data
1986,302.5216667,0.533333333,34,15,64,85.37734982,-32.73002238,Trusted Data
1987,303.055,0.216666667,78,10,26,77.64078167,129.4183284,password
1988,303.2716667,0.383333333,52,19,46,83.64049714,58.28462527,Trusted Data
1989,298.2257377,0.418032787,14,14,51,-70.7854576,-134.6902382,dos
1990,320.1697345,0.371681416,51,13,42,-30.71566254,-139.5220917,Trusted Data
1991,303.655,0.558333333,98,19,67,66.11094296,-10.36394078,Trusted Data
1992,320.5414159,0.707964602,57,14,80,69.06701518,-15.8712854,Trusted Data
1993,304.2133333,0.333333333,72,14,40,80.60749041,-115.9546341,ransomware
1994,298.6437705,0.11,77,17,11,19.39067204,123.2878903,Trusted Data
1995,298.7537705,0.56557377,14,10,69,-74.20713569,19.0245808,injection
1996,321.2493805,0.132743363,28,16,15,19.18627825,21.95967087,Trusted Data
1997,299.3193443,0.11,48,13,11,-53.71721822,-141.0367808,ransomware
1998,299.4293443,0.516393443,82,20,63,-7.662444081,-65.02276622,dos
1999,321.3821239,0.787610619,84,15,89,-7.460649523,90.0615746,injection
2000,304.5466667,0.75,72,16,90,43.77262304,-3.244518959,Trusted Data
