TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
39,16,24,-82.94168334290434,29.76207690609704,3,1556203858,192.168.1.31,40421,192.168.1.1,53,udp,dns,2.6e-05,48,48,SF,0,1,76,1,76,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
27,10,17,-21.76187299581173,-62.45365144161413,4,1554274599,192.168.1.152,52597,192.168.1.190,53,udp,dns,4.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
68,16,10,-59.57223359384611,-21.12629735116377,3,1554266232,192.168.1.79,56976,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
47,15,25,-87.82059520318289,-71.26374866176405,3,1556442062,192.168.1.193,50001,192.168.1.37,8080,tcp,-,0.000204,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
26,10,16,67.68199756576803,-68.87388189230407,4,1556287535,192.168.1.30,55744,192.168.1.152,80,tcp,http,0.003367,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
24,13,19,-42.03047867665456,12.736290229629986,4,1554271594,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
64,14,19,71.38802993517524,-80.32121799928504,5,1556129933,192.168.1.30,45,192.168.1.190,45,tcp,-,0.000291,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
17,15,24,82.06222819707352,85.02622215062325,4,1556440524,192.168.1.193,49739,192.168.1.33,80,tcp,-,9.7e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
65,12,19,-35.1996808669068,-174.90257374046055,3,1556130330,192.168.1.30,84,192.168.1.194,84,tcp,-,0.000122,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
49,13,13,82.27934345188498,-77.75901128968454,5,1556287108,192.168.1.30,57032,192.168.1.195,80,tcp,http,0.016451,155,978,SF,0,5,375,4,1150,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
24,11,21,-55.622497423120016,-134.10828890427496,3,1556250245,192.168.1.190,48575,156.154.127.70,53,udp,dns,0.020718,50,693,SF,0,1,78,1,721,dns-1.cccoe.k12.ca.us,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
35,14,23,-88.72815993113835,153.93250820363704,3,1554213242,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
16,16,20,49.94659005619389,-66.17023740197544,4,1556249153,173.234.62.48,56757,192.168.1.152,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,18,25,83.51515199482745,-85.82877818709285,5,1556248186,192.168.1.190,12692,200.219.154.10,53,udp,dns,0.170081,42,290,SF,0,1,70,1,318,nsp.pr.gov.br,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
42,11,12,-53.8732514917468,-76.58565404993394,3,1554265516,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,13,12,-59.677096345849705,-86.78788514110654,3,1554268473,192.168.1.79,40410,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
39,20,14,-16.382793041766377,-137.5056850893232,3,1554247677,127.0.0.1,40587,127.0.0.1,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
92,20,21,83.94946719703864,128.3718087071233,5,1556203842,192.168.1.30,52669,192.168.1.1,53,udp,dns,0.000612,48,48,SF,0,1,76,1,76,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
72,18,15,-0.3187746221966847,45.219553300195685,4,1554258205,192.168.1.152,47986,192.168.1.190,53,udp,dns,0.000475,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
42,11,15,-13.392132848316706,-146.78241922893173,3,1556260843,192.168.1.190,25683,193.230.240.21,53,udp,dns,0.406443,42,58,SF,0,1,70,1,86,ns2.upcbiz.ro,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
91,20,10,-73.7738898770323,128.9957679801892,3,1554321765,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
27,15,10,-48.42409834833053,-82.30641079055201,4,1556022105,192.168.1.32,53032,192.168.1.195,9594,tcp,-,0.002751,0,0,REJ,0,2,88,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
51,17,24,20.60246085915965,-158.82403624610728,5,1554287538,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
23,11,10,8.332654243540006,-93.0893035618794,4,1554299786,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
48,11,11,-17.688457164237136,-74.81208986068027,4,1556286832,192.168.1.31,38704,192.168.1.190,80,tcp,http,0.004024,155,651,SF,0,5,423,5,919,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
93,20,14,-61.65116575365561,116.50686794799547,3,1556261487,20.11.53.147,21051,192.168.1.190,80,tcp,-,31.102078,0,0,S1,0,1,40,6,264,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
82,20,17,-75.30398788676133,16.676357385706808,3,1556340916,192.168.1.36,38170,192.168.1.152,80,tcp,http,9.17034,2215,1174,S3,0,6,2535,4,1390,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
35,19,24,-42.24331521174287,-57.57037296915698,4,1556021771,192.168.1.31,50947,192.168.1.133,28201,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
34,17,20,36.89657952528927,179.52111107116826,5,1554254662,2405:6e00:10ce:2c00:20c:29ff:feee:e07a,34245,2001:500:c::1,53,udp,dns,0.0,0,0,S0,0,1,88,0,0,nodered.org,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
92,13,20,70.41458537886115,21.41787759142796,5,1554256705,192.168.1.250,58504,239.255.255.250,1900,udp,-,8.944912,503,0,S0,0,4,615,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
43,16,23,-86.24438522657395,-1.392907668415546,3,1556260827,192.168.1.190,13521,204.61.216.55,53,udp,dns,0.016372,46,443,SF,0,1,74,1,471,raccoon.ru.net.za,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
94,13,24,-42.51126449900078,-151.30807932903195,3,1556250331,192.168.1.190,8195,192.33.14.30,53,udp,dns,0.014937,60,684,SF,0,1,88,1,712,ns2.ym.rnc.net.cable.rogers.com,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
91,20,20,84.7151911752733,176.84238202861036,5,1556358915,192.168.1.195,64551,192.168.1.79,9197,tcp,http,0.007101,132,3621,SF,0,5,344,7,3913,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
67,20,21,48.53493459936536,-163.1565179967224,4,1556423585,192.168.1.1,41952,192.168.1.195,49831,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
37,13,22,79.54335965707787,48.88728344022317,4,1554233299,192.168.1.152,37728,192.168.1.190,53,udp,dns,5.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
20,10,17,-41.2219479033188,140.3340645091377,3,1556249259,192.168.1.190,8562,204.61.216.100,53,udp,dns,0.024125,57,474,SF,0,1,85,1,502,185.200.213.186.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
91,20,21,-70.20212630298298,-169.74080242328495,3,1556260919,192.168.1.190,8063,141.117.57.31,53,udp,dns,0.218003,50,118,SF,0,1,78,1,146,saturn.scs.ryerson.ca,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
88,13,14,-26.914254333774963,-144.46734563706957,3,1556250842,192.168.1.180,41440,192.0.32.59,43,tcp,-,0.329533,17,491,SF,0,5,285,5,759,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,13,10,2.598231954506133,-127.03821675258445,5,1554223615,192.168.1.103,53445,224.0.0.252,5355,udp,dns,0.409963,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
74,20,23,-36.37908088364851,122.99325670620676,3,1554232414,192.168.1.152,44896,54.68.141.132,443,tcp,ssl,61.435661,10173,3641,SF,7747,18,5325,18,2642,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
40,10,15,-88.83523570229453,-126.95193648372468,4,1554281970,192.168.1.152,44501,192.168.1.190,53,udp,dns,0.000392,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
47,18,17,-2.60029925459078,100.78342145334376,4,1556334072,192.168.1.79,34594,192.168.1.195,54906,udp,-,0.0,0,0,S0,0,1,440,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
13,15,24,-83.72401395166486,-161.18957519509937,3,1556363941,192.168.1.79,32916,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
33,12,20,-48.27738558163896,117.42285283125386,4,1556129898,192.168.1.30,41,176.28.50.165,41,tcp,-,0.00287,0,0,REJ,0,4,160,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
73,13,20,34.551423108168635,-45.32838162368967,5,1554319196,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
47,20,22,-29.87937612777315,-92.39572602362028,4,1554294243,192.168.1.79,46305,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
59,13,11,23.150051497846547,-69.32071197701312,5,1554293959,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
76,18,11,49.178058601653845,-105.79966723908034,5,1556286769,192.168.1.31,37596,192.168.1.190,80,tcp,http,0.012277,155,651,SF,0,6,475,4,867,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
12,17,22,-26.72603499113128,140.08894439442105,3,1554285824,192.168.1.79,35227,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
84,18,23,-57.97388351745763,46.94236445993593,4,1556244524,192.168.1.79,42151,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
16,13,19,-50.05187072931283,82.08338963584214,4,1554229592,192.168.1.152,41182,192.168.1.190,53,udp,dns,7.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
15,14,16,-45.29271148935944,143.34083634706235,3,1554272420,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
12,11,25,58.83539670023674,102.45318616630448,4,1556340866,192.168.1.36,37608,192.168.1.152,80,tcp,-,0.706679,0,0,SHR,0,2,128,3,156,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
48,10,21,-4.295300728268032,-156.50866649505556,3,1554274301,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
34,18,14,46.37073891087144,7.547384648019715,5,1554292431,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,12,20,-35.29552894861376,105.26388681221596,4,1554205842,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
96,11,20,-12.611525563541534,-131.39137560483437,5,1556361099,192.168.1.6,48975,239.255.255.250,1900,udp,-,0.696239,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
34,11,19,-77.98992055826885,-125.50823128477018,3,1556021877,192.168.1.30,49510,192.168.1.49,2601,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
27,20,20,-86.86188734617824,101.5909386383305,3,1556203764,192.168.1.30,44920,192.168.1.184,443,tcp,-,60.521291,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
24,10,16,38.6806600179778,116.62072790164666,4,1556289511,192.168.1.190,54946,198.41.0.4,53,udp,dns,0.124888,39,1167,SF,0,1,67,1,1195,mozaws.net,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
57,20,15,16.22573215958586,112.05363031351033,5,1554222985,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
26,12,20,77.76609653199509,-92.0276704500393,5,1556425191,192.168.1.33,4444,192.168.1.193,49207,tcp,-,0.0,0,0,OTH,0,1,392,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
20,16,25,-10.985175448283982,-173.5585394440793,3,1556250482,192.168.1.190,29092,200.29.104.22,53,udp,dns,0.291254,47,93,SF,0,1,75,1,121,dns2.emcali.net.co,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
11,12,14,82.70476175432563,-134.6941180474472,5,1554295824,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,13,21,57.883892004653006,-122.11466369230116,5,1554293997,192.168.1.79,37015,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
35,13,11,-15.794971392086625,3.432006708317516,4,1556172721,192.168.1.30,54302,192.168.1.152,80,tcp,http,0.124359,257,3440,SF,0,5,525,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
52,14,19,51.42627658459392,-134.99514428749475,5,1556348851,192.168.1.180,37994,192.0.32.59,43,tcp,-,0.35977,18,508,SF,0,5,286,5,776,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
88,16,17,-9.065585625322356,-175.18032152555293,3,1556173272,192.168.1.31,51928,52.59.177.21,80,tcp,http,1.349716,221,12183,SF,0,7,593,13,12867,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
32,15,24,-81.29770407087884,52.39165806735494,4,1556340910,192.168.1.32,44538,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
95,18,11,3.593768612204883,164.06750803899553,5,1556343302,192.168.1.79,54385,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
85,12,19,5.681203873356409,143.5573014292802,5,1556021420,192.168.1.30,50568,192.168.1.46,8899,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
47,11,19,-53.80592449569875,168.3293458671136,3,1554259041,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
29,16,20,87.95403350716819,152.85232451080816,5,1554199702,192.168.1.79,46780,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
14,11,10,47.26045287099083,152.27702410835616,4,1556129937,192.168.1.30,45,176.28.50.165,45,tcp,-,8e-06,0,0,REJ,0,2,80,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
41,14,21,84.00112809650784,-57.1114493550664,5,1556441119,192.168.1.193,49848,192.168.1.33,80,tcp,-,0.000236,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
67,15,13,87.41684895691617,-147.05878252664854,5,1556442634,192.168.1.193,50105,192.168.1.37,8080,tcp,-,0.000128,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
71,12,12,13.785942692901216,-106.42575514739762,4,1556439884,192.168.1.193,49636,192.168.1.33,80,tcp,-,0.000196,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
92,20,15,-11.010876645756753,162.0441144026002,3,1554271885,192.168.1.192,49404,192.168.1.190,53,udp,dns,2.4e-05,68,0,S0,0,2,124,0,0,daisy.ubuntu.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
79,12,14,-27.078005509529127,78.31230033359736,4,1554317862,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,14,24,-71.05693494364513,-70.42447489968535,3,1556260732,192.168.1.190,21696,192.26.92.30,53,udp,dns,0.027952,43,661,SF,0,1,71,1,689,ns3.orange.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
59,12,23,21.59051201352472,23.33628564538916,4,1556262143,192.168.1.190,24239,199.180.180.63,53,udp,dns,0.930596,48,493,SF,0,1,76,1,521,121.71.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
43,13,18,-1.7079692555130208,-127.23865645042687,3,1556260785,192.168.1.190,15667,192.203.230.10,53,udp,dns,0.013057,28,1097,SF,0,1,56,1,1125,(empty),1,2,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
96,13,22,-66.45394150070615,22.460157756324577,4,1554213306,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,13,12,87.34364893685535,-48.57991990306252,5,1556250698,192.168.1.180,58056,192.0.32.59,43,tcp,-,1.277819,17,539,SF,0,10,579,2,651,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
17,14,22,-27.759927505149143,-62.033764121624486,4,1556261574,78.93.172.62,19797,192.168.1.194,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
56,14,11,2.7404945848584674,-74.41693203882802,5,1556423502,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,0,0,1,1500,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
44,10,15,-3.0257717799592,15.236939513277548,4,1556361256,192.168.1.79,49936,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
29,15,23,-35.52886611069516,-106.10437291234376,3,1556130172,192.168.1.30,68,192.168.1.194,68,tcp,-,1.4e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
41,18,21,28.96155552999393,-60.71912316797727,5,1556262295,192.168.1.190,32144,199.252.180.251,53,udp,dns,0.0,0,0,S0,0,1,82,0,0,5.245.23.214.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
51,11,12,-40.91083452632731,120.48988328832849,3,1556426841,192.168.1.33,34337,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
29,19,15,-27.384344166601856,70.29973371649476,4,1554289883,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,bad_TCP_checksum,-,F,0,normal
76,17,19,24.364324940246743,15.05558934228148,4,1556248485,192.168.1.190,11039,218.100.43.3,53,udp,dns,0.058444,42,70,SF,0,1,70,1,98,ns1.ix.asn.au,1,28,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
53,11,16,-68.84464183164152,32.1408944111804,3,1556129811,192.168.1.30,32,192.168.1.152,32,tcp,-,0.004273,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
96,12,10,-36.07009537039227,-7.798691285918409,4,1556129626,192.168.1.30,11,192.168.1.193,11,tcp,-,1.7e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
74,14,20,51.95872990613071,-95.1826924561365,5,1556129964,192.168.1.30,48,192.168.1.184,48,tcp,-,0.000144,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
