,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,TaskFileSize_binned_small,TaskFileSize_binned_medium,TaskFileSize_binned_large,"UserRegion_(-0.095, 44.832]_(-180.331, -89.98]","UserRegion_(-0.095, 44.832]_(-89.98, 0.0105]","UserRegion_(-0.095, 44.832]_(0.0105, 90.001]","UserRegion_(-0.095, 44.832]_(90.001, 179.992]","UserRegion_(-45.022, -0.095]_(-180.331, -89.98]","UserRegion_(-45.022, -0.095]_(-89.98, 0.0105]","UserRegion_(-45.022, -0.095]_(0.0105, 90.001]","UserRegion_(-45.022, -0.095]_(90.001, 179.992]","UserRegion_(-90.129, -45.022]_(-180.331, -89.98]","UserRegion_(-90.129, -45.022]_(-89.98, 0.0105]","UserRegion_(-90.129, -45.022]_(0.0105, 90.001]","UserRegion_(-90.129, -45.022]_(90.001, 179.992]","UserRegion_(44.832, 89.76]_(-180.331, -89.98]","UserRegion_(44.832, 89.76]_(-89.98, 0.0105]","UserRegion_(44.832, 89.76]_(0.0105, 90.001]","UserRegion_(44.832, 89.76]_(90.001, 179.992]",TaskFileSize_DataCenterID_interaction,FileProcessingTime_Tier
961,15,11,86,60.05576414,0.732631916,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60,Tier 1
962,31,20,85,35.0086034,148.4706757,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,155,Tier 2
963,85,18,43,-11.74467802,-5.16040448,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,425,Tier 2
964,71,19,93,-15.86337025,2.018941536,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,213,Tier 1
965,39,10,80,-87.32313721,54.16703484,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,156,Tier 1
966,64,12,45,-69.11287845,43.69212153,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,320,Tier 2
967,33,13,53,64.84463134,127.2027836,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,132,Tier 1
968,85,17,13,9.998647038,37.5400382,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,425,Tier 2
969,85,12,19,75.85106257,-82.15787021,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,340,Tier 1
970,23,14,30,-70.44658508,-51.55604638,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,115,Tier 2
971,76,15,88,-28.56903943,31.72059774,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,228,Tier 1
972,75,16,32,-44.98042441,-10.80730789,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,300,Tier 1
973,81,12,29,25.8946396,141.0507772,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,324,Tier 1
974,71,17,67,84.35595772,-76.97917229,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,213,Tier 1
975,53,15,78,-42.54555146,3.270861695,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,265,Tier 2
976,61,19,73,-74.11481472,-20.61119563,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,244,Tier 1
977,32,18,97,-74.92872173,120.7525366,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,96,Tier 1
978,54,20,83,-24.35079728,103.9830909,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,270,Tier 2
979,75,17,99,54.89446145,107.7725677,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300,Tier 1
980,33,18,76,46.81707491,52.89413776,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,165,Tier 2
981,42,10,95,-57.5150145,140.199345,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,126,Tier 1
982,84,12,27,83.88661958,4.768294204,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420,Tier 2
983,14,14,24,15.17986992,6.73593599,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42,Tier 1
984,54,11,34,30.02681644,-132.4370388,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270,Tier 2
985,90,18,47,42.53417057,-76.10647387,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270,Tier 1
986,30,10,42,4.230058534,31.91356791,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,150,Tier 2
987,44,13,21,63.28481467,127.2575518,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,220,Tier 2
988,19,16,72,-55.59117698,132.7951872,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57,Tier 1
989,24,15,13,-67.03847058,98.65135791,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,72,Tier 1
990,42,12,62,8.96271877,-54.36176302,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210,Tier 2
991,57,11,34,39.80310587,-144.0613141,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285,Tier 2
992,51,16,70,-64.79008516,109.2365804,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,153,Tier 1
993,36,11,41,85.17070724,174.186073,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,180,Tier 2
994,85,16,30,83.76378585,139.9702964,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,425,Tier 2
995,46,14,64,42.67498244,-174.672064,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,138,Tier 1
996,100,19,25,-24.68137447,-62.63047019,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,500,Tier 2
997,82,17,20,67.18820315,48.0582432,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,410,Tier 2
998,30,12,48,-39.99985325,53.8446819,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,90,Tier 1
999,80,20,83,70.09061267,79.26803364,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,400,Tier 2
