TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
706,67.07249999999999,37,18,81,32.46111907984519,-125.87062490112139,74.17352985627201,3.8333252049254725,7597.0,48.0,15.0,26.0,27.0,3362.0,1.37,20.22,2369.5,3
707,57.919369369369406,10,20,75,-77.09857387122167,-120.23037258352767,-46.411964600904724,27.577266332250304,6098.0,56.0,19.0,30.0,28.0,3352.0,1.5,10.7,2357.23,4
708,58.257207207207244,81,14,15,-15.858803056308147,4.483655157718829,-46.411964600904724,27.577266332250304,4013.0,56.0,19.0,30.0,28.0,3352.0,0.3,42.27,2367.41,4
709,93.86259259259263,44,10,64,33.732367358659516,-123.10392736771973,-74.18907544438073,-68.48584252741054,12650.0,42.0,20.0,22.0,17.0,3366.0,1.17,18.48,2376.59,5
710,58.367207207207244,73,12,71,-18.184064850014764,44.61862903756486,-46.411964600904724,27.577266332250304,3506.0,56.0,19.0,30.0,28.0,3352.0,1.42,37.91,2365.5,4
711,94.3366666666667,64,16,83,-74.97009531326817,163.73770601644668,-74.18907544438073,-68.48584252741054,3072.0,42.0,20.0,22.0,17.0,3366.0,1.52,27.2,2370.61,5
712,67.49437499999999,35,12,53,12.67048985835092,149.24553450357007,74.17352985627201,3.8333252049254725,10058.0,48.0,15.0,26.0,27.0,3362.0,0.89,17.82,2370.85,3
713,67.77041666666666,31,11,33,56.93227281400431,152.95956428074805,74.17352985627201,3.8333252049254725,5256.0,48.0,15.0,26.0,27.0,3362.0,0.56,15.88,2365.18,3
714,67.94229166666666,26,17,93,49.709871792608965,-151.2086098491146,74.17352985627201,3.8333252049254725,6112.0,48.0,15.0,26.0,27.0,3362.0,1.57,15.34,2366.12,3
715,58.687027027027064,90,12,77,-28.094757116636025,51.81395633039236,-46.411964600904724,27.577266332250304,2935.0,56.0,19.0,30.0,28.0,3352.0,1.54,45.9,2368.16,4
716,68.42666666666666,66,19,17,53.26079286689574,164.4313511638053,74.17352985627201,3.8333252049254725,5770.0,48.0,15.0,26.0,27.0,3362.0,0.29,32.66,2372.32,3
717,94.95148148148152,57,18,51,-71.18747908687854,-50.06255329189577,-74.18907544438073,-68.48584252741054,690.0,42.0,20.0,22.0,17.0,3366.0,0.93,25.05,2367.19,5
718,59.03387387387391,19,11,52,22.20425490340361,-16.39973004083575,-46.411964600904724,27.577266332250304,8817.0,56.0,19.0,30.0,28.0,3352.0,1.04,12.23,2360.42,4
719,59.268108108108144,47,15,51,11.351461096541925,-13.849981643254011,-46.411964600904724,27.577266332250304,7632.0,56.0,19.0,30.0,28.0,3352.0,1.02,26.59,2364.97,4
720,95.3292592592593,73,15,46,-76.54429977023118,156.5326162268954,-74.18907544438073,-68.48584252741054,3003.0,42.0,20.0,22.0,17.0,3366.0,0.84,30.31,2371.58,5
721,59.49783783783787,20,17,43,4.677498905154948,-0.9754056105832376,-46.411964600904724,27.577266332250304,6338.0,56.0,19.0,30.0,28.0,3352.0,0.86,14.5,2358.8,4
722,95.67000000000004,25,10,98,-65.04882182177764,33.64662978509406,-74.18907544438073,-68.48584252741054,3556.0,42.0,20.0,22.0,17.0,3366.0,1.79,11.45,2364.87,5
723,59.69153153153157,29,13,92,-29.071507236878944,107.0356503776826,-46.411964600904724,27.577266332250304,6946.0,56.0,19.0,30.0,28.0,3352.0,1.84,17.53,2360.91,4
724,68.53666666666666,43,12,71,63.878362163867365,-51.858727350362955,74.17352985627201,3.8333252049254725,2371.0,48.0,15.0,26.0,27.0,3362.0,1.2,21.18,2364.6,3
725,96.39592592592597,51,17,13,-28.924946621278885,-6.879954314464527,-74.18907544438073,-68.48584252741054,6075.0,42.0,20.0,22.0,17.0,3366.0,0.24,22.61,2371.39,5
726,68.90645833333333,49,12,75,22.424708996630002,-33.73588646779746,74.17352985627201,3.8333252049254725,6168.0,48.0,15.0,26.0,27.0,3362.0,1.26,23.7,2369.43,3
727,96.50592592592596,29,20,34,28.25310062437579,-145.64227784683584,-74.18907544438073,-68.48584252741054,12643.0,42.0,20.0,22.0,17.0,3366.0,0.62,15.13,2375.08,5
728,96.75777777777782,34,18,77,-71.53760645403543,29.49554857133461,-74.18907544438073,-68.48584252741054,2863.0,42.0,20.0,22.0,17.0,3366.0,1.41,16.54,2366.1,5
729,97.32814814814819,85,10,59,-23.951253548860635,-173.2648910331563,-74.18907544438073,-68.48584252741054,7884.0,42.0,20.0,22.0,17.0,3366.0,1.08,33.65,2377.87,5
730,69.29708333333333,58,18,81,54.5604166788481,47.634753423186936,74.17352985627201,3.8333252049254725,2902.0,48.0,15.0,26.0,27.0,3362.0,1.37,29.04,2368.33,3
731,60.10594594594598,71,13,91,-44.36005521093728,-84.41971376231562,-46.411964600904724,27.577266332250304,7920.0,56.0,19.0,30.0,28.0,3352.0,1.82,37.27,2369.77,4
732,69.71895833333333,49,19,92,23.879267548360545,123.17319466289831,74.17352985627201,3.8333252049254725,8283.0,48.0,15.0,26.0,27.0,3362.0,1.55,25.52,2372.36,3
733,97.76518518518523,50,12,53,2.362731636571766,-179.47977638636303,-74.18907544438073,-68.48584252741054,10884.0,42.0,20.0,22.0,17.0,3366.0,0.97,21.14,2375.83,5
734,60.51585585585589,61,14,100,-34.47721953736985,7.127262617683158,-46.411964600904724,27.577266332250304,2169.0,56.0,19.0,30.0,28.0,3352.0,2.0,32.87,2362.32,4
735,98.15777777777782,77,19,22,-52.09962828528978,-152.27354432463147,-74.18907544438073,-68.48584252741054,4334.0,42.0,20.0,22.0,17.0,3366.0,0.4,32.67,2373.72,5
736,60.96630630630634,84,16,36,-26.06626300559862,94.57599281176414,-46.411964600904724,27.577266332250304,6218.0,56.0,19.0,30.0,28.0,3352.0,0.72,44.28,2370.55,4
737,70.198125,77,14,42,24.193180022712355,-7.910845096224506,74.17352985627201,3.8333252049254725,5600.0,48.0,15.0,26.0,27.0,3362.0,0.71,35.98,2373.61,3
738,70.416875,14,13,85,73.79471437126224,-157.99639285807575,74.17352985627201,3.8333252049254725,3515.0,48.0,15.0,26.0,27.0,3362.0,1.43,9.26,2361.05,3
739,98.32074074074079,56,12,37,21.96852644427976,-73.03990543198802,-74.18907544438073,-68.48584252741054,10697.0,42.0,20.0,22.0,17.0,3366.0,0.68,23.36,2376.45,5
740,61.128468468468505,14,16,63,-38.470785072112506,-20.09974035445535,-46.411964600904724,27.577266332250304,3948.0,56.0,19.0,30.0,28.0,3352.0,1.26,11.38,2355.28,4
741,98.59481481481487,38,14,42,-60.76653349311833,10.209626019113443,-74.18907544438073,-68.48584252741054,3339.0,42.0,20.0,22.0,17.0,3366.0,0.77,17.14,2366.63,5
742,98.90592592592598,26,12,15,18.170325942330578,-92.51510157125382,-74.18907544438073,-68.48584252741054,10413.0,42.0,20.0,22.0,17.0,3366.0,0.27,12.26,2371.6,5
743,70.85958333333333,74,17,95,58.37355230709204,-105.29972572637062,74.17352985627201,3.8333252049254725,4385.0,48.0,15.0,26.0,27.0,3362.0,1.6,35.5,2372.47,3
744,71.354375,63,10,36,71.79823024147078,120.48887532553601,74.17352985627201,3.8333252049254725,3209.0,48.0,15.0,26.0,27.0,3362.0,0.61,29.06,2368.42,3
745,99.0170370370371,72,16,12,-42.985317050846966,116.86066914727292,-74.18907544438073,-68.48584252741054,6979.0,42.0,20.0,22.0,17.0,3366.0,0.22,30.16,2375.31,5
746,61.41225225225229,20,15,12,-53.053661714823555,15.384438082521314,-46.411964600904724,27.577266332250304,1143.0,56.0,19.0,30.0,28.0,3352.0,0.24,13.9,2353.18,4
747,61.52225225225229,55,12,54,68.94539046180356,140.16888802908028,-46.411964600904724,27.577266332250304,15617.0,56.0,19.0,30.0,28.0,3352.0,1.08,29.45,2374.12,4
748,99.1270370370371,14,10,99,59.5255947865883,-168.7507904164781,-74.18907544438073,-68.48584252741054,16527.0,42.0,20.0,22.0,17.0,3366.0,1.81,7.38,2376.22,5
749,71.541875,83,17,93,79.52502203411316,-112.0664425165593,74.17352985627201,3.8333252049254725,2493.0,48.0,15.0,26.0,27.0,3362.0,1.57,39.28,2372.08,3
750,61.76549549549553,25,14,29,-9.014848110064264,-24.32562705238894,-46.411964600904724,27.577266332250304,6421.0,56.0,19.0,30.0,28.0,3352.0,0.58,15.95,2359.38,4
751,61.89612612612616,41,15,64,73.52969643758149,114.2401953059437,-46.411964600904724,27.577266332250304,14799.0,56.0,19.0,30.0,28.0,3352.0,1.28,23.77,2371.09,4
752,99.86037037037043,24,15,19,7.210376040439016,-141.53652851509503,-74.18907544438073,-68.48584252741054,10274.0,42.0,20.0,22.0,17.0,3366.0,0.35,12.18,2371.45,5
753,100.00111111111117,90,13,94,-2.222652163256001,-169.23955409482815,-74.18907544438073,-68.48584252741054,10093.0,42.0,20.0,22.0,17.0,3366.0,1.72,36.16,2381.27,5
754,100.69740740740747,75,15,69,6.84065550112777,-145.66924294464582,-74.18907544438073,-68.48584252741054,10355.0,42.0,20.0,22.0,17.0,3366.0,1.26,31.05,2379.35,5
755,62.18441441441445,56,10,68,-37.300766480513595,-38.73848115179706,-46.411964600904724,27.577266332250304,5421.0,56.0,19.0,30.0,28.0,3352.0,1.36,29.32,2363.96,4
756,101.20851851851857,16,20,90,-65.3850925515394,-114.81878558970729,-74.18907544438073,-68.48584252741054,1959.0,42.0,20.0,22.0,17.0,3366.0,1.65,10.32,2362.78,5
757,62.49072072072075,81,16,98,-11.642039356323608,154.68425349006634,-46.411964600904724,27.577266332250304,11691.0,56.0,19.0,30.0,28.0,3352.0,1.96,42.87,2375.83,4
758,101.87518518518525,20,14,86,-48.45429268188925,-115.31639921468397,-74.18907544438073,-68.48584252741054,3609.0,42.0,20.0,22.0,17.0,3366.0,1.57,10.48,2364.47,5
759,62.93216216216219,48,15,57,-77.66357892953393,-121.45959169846,-46.411964600904724,27.577266332250304,6055.0,56.0,19.0,30.0,28.0,3352.0,1.14,27.06,2363.62,4
760,72.02625,28,17,67,19.076495655295233,-81.72445692549574,74.17352985627201,3.8333252049254725,7835.0,48.0,15.0,26.0,27.0,3362.0,1.13,16.18,2368.05,3
761,63.18891891891895,80,10,84,-69.97367175432916,167.20220245388856,-46.411964600904724,27.577266332250304,6666.0,56.0,19.0,30.0,28.0,3352.0,1.68,40.6,2369.81,4
762,72.37520833333333,63,15,34,1.0669406075160879,-149.85987827277881,74.17352985627201,3.8333252049254725,11463.0,48.0,15.0,26.0,27.0,3362.0,0.57,30.36,2377.18,3
763,72.55229166666666,34,10,29,79.61338763828184,-171.01455949089512,74.17352985627201,3.8333252049254725,2911.0,48.0,15.0,26.0,27.0,3362.0,0.49,16.88,2363.21,3
764,63.56729729729733,92,12,34,-34.09124973596774,35.38568954501437,-46.411964600904724,27.577266332250304,1520.0,56.0,19.0,30.0,28.0,3352.0,0.68,46.84,2366.86,4
765,72.70333333333333,35,19,25,89.19509652436136,128.3389479711459,74.17352985627201,3.8333252049254725,1811.0,48.0,15.0,26.0,27.0,3362.0,0.42,19.64,2363.19,3
766,72.83354166666666,43,19,34,29.639101349623715,-102.11769281858454,74.17352985627201,3.8333252049254725,7311.0,48.0,15.0,26.0,27.0,3362.0,0.57,23.0,2370.08,3
767,73.01062499999999,40,18,70,62.36606034486317,-107.39071361058524,74.17352985627201,3.8333252049254725,4029.0,48.0,15.0,26.0,27.0,3362.0,1.18,21.48,2366.38,3
768,73.37520833333332,19,11,47,60.236519261656156,-41.282715252491016,74.17352985627201,3.8333252049254725,2385.0,48.0,15.0,26.0,27.0,3362.0,0.79,10.84,2360.36,3
769,102.51222222222228,93,15,79,-54.990660263683566,34.94585786102513,-74.18907544438073,-68.48584252741054,4587.0,42.0,20.0,22.0,17.0,3366.0,1.45,37.71,2376.31,5
770,73.61999999999999,96,14,61,84.89634601642592,-156.5740082315376,74.17352985627201,3.8333252049254725,2302.0,48.0,15.0,26.0,27.0,3362.0,1.03,43.96,2373.6,3
771,63.720450450450485,66,12,67,54.519030963212685,-63.38439947900129,-46.411964600904724,27.577266332250304,14079.0,56.0,19.0,30.0,28.0,3352.0,1.34,34.62,2374.73,4
772,103.09740740740746,77,20,81,40.811868939937966,-101.26155075582481,-74.18907544438073,-68.48584252741054,13020.0,42.0,20.0,22.0,17.0,3366.0,1.48,32.89,2382.82,5
773,64.02225225225229,58,17,13,-65.53066687165268,19.486780033937322,-46.411964600904724,27.577266332250304,2180.0,56.0,19.0,30.0,28.0,3352.0,0.26,32.36,2361.6,4
774,73.93770833333332,73,17,82,62.80406643264527,-106.33927894065194,74.17352985627201,3.8333252049254725,3962.0,48.0,15.0,26.0,27.0,3362.0,1.38,35.08,2371.81,3
775,64.13225225225229,41,20,33,24.718652120202876,159.61898776454717,-46.411964600904724,27.577266332250304,15149.0,56.0,19.0,30.0,28.0,3352.0,0.66,25.27,2371.86,4
776,64.28090090090093,95,17,12,-38.210081570090345,83.4890384417493,-46.411964600904724,27.577266332250304,4588.0,56.0,19.0,30.0,28.0,3352.0,0.24,49.75,2370.96,4
777,64.39090090090093,72,11,99,21.80618403894627,64.76572307692413,-46.411964600904724,27.577266332250304,8457.0,56.0,19.0,30.0,28.0,3352.0,1.98,37.14,2370.31,4
778,103.69740740740745,88,15,36,-25.714142429876546,-170.79099672455823,-74.18907544438073,-68.48584252741054,7626.0,42.0,20.0,22.0,17.0,3366.0,0.66,35.86,2378.37,5
779,103.96407407407412,53,19,21,-43.96871294563678,-164.83888624835166,-74.18907544438073,-68.48584252741054,5530.0,42.0,20.0,22.0,17.0,3366.0,0.38,23.79,2371.36,5
780,104.11962962962967,80,14,48,-66.46995322078598,148.6339213739713,-74.18907544438073,-68.48584252741054,4148.0,42.0,20.0,22.0,17.0,3366.0,0.88,32.68,2373.68,5
781,104.47518518518523,67,13,68,-26.20019541177446,-179.1841374355115,-74.18907544438073,-68.48584252741054,7808.0,42.0,20.0,22.0,17.0,3366.0,1.24,27.65,2375.44,5
782,74.36479166666665,59,13,61,45.902761751035825,-43.000560404081114,74.17352985627201,3.8333252049254725,3873.0,48.0,15.0,26.0,27.0,3362.0,1.03,28.16,2368.85,3
783,74.68249999999998,45,19,18,69.56239733233446,-35.23491705168243,74.17352985627201,3.8333252049254725,1414.0,48.0,15.0,26.0,27.0,3362.0,0.3,23.84,2364.44,3
784,74.79249999999998,22,15,42,81.92362878850636,-10.437843612081025,74.17352985627201,3.8333252049254725,915.0,48.0,15.0,26.0,27.0,3362.0,0.71,13.14,2359.78,3
785,64.83684684684688,17,10,58,0.6519391254116584,-52.14977441570019,-46.411964600904724,27.577266332250304,9275.0,56.0,19.0,30.0,28.0,3352.0,1.16,10.99,2360.42,4
786,104.97888888888893,78,10,91,30.646866441696233,-77.38330907216702,-74.18907544438073,-68.48584252741054,11675.0,42.0,20.0,22.0,17.0,3366.0,1.66,31.06,2380.8,5
787,65.09810810810815,97,16,80,-82.2262809632665,66.05664172028983,-46.411964600904724,27.577266332250304,4197.0,56.0,19.0,30.0,28.0,3352.0,1.6,50.39,2371.23,4
788,75.01124999999998,43,19,83,54.64607111514712,-69.61276316970907,74.17352985627201,3.8333252049254725,3773.0,48.0,15.0,26.0,27.0,3362.0,1.4,23.0,2366.79,3
789,65.45846846846851,61,11,17,-8.517232454575051,59.814310292941855,-46.411964600904724,27.577266332250304,5208.0,56.0,19.0,30.0,28.0,3352.0,0.34,31.97,2364.5,4
790,75.44354166666665,67,17,33,61.156732488674805,-70.55529647633256,74.17352985627201,3.8333252049254725,3178.0,48.0,15.0,26.0,27.0,3362.0,0.56,32.56,2369.77,3
791,75.61541666666665,95,20,56,58.71273788361654,151.09497858260914,74.17352985627201,3.8333252049254725,5040.0,48.0,15.0,26.0,27.0,3362.0,0.94,45.1,2376.76,3
792,105.652962962963,83,19,96,43.83378422580873,176.1351439283212,-74.18907544438073,-68.48584252741054,15416.0,42.0,20.0,22.0,17.0,3366.0,1.76,34.89,2386.1,5
793,75.90708333333332,79,17,18,77.77934690827368,87.26384365850834,74.17352985627201,3.8333252049254725,2085.0,48.0,15.0,26.0,27.0,3362.0,0.3,37.6,2370.62,3
794,65.56846846846851,82,11,85,-76.77631559328564,-1.558313692732952,-46.411964600904724,27.577266332250304,3619.0,56.0,19.0,30.0,28.0,3352.0,1.7,41.84,2367.27,4
795,65.95135135135139,60,12,80,9.001639068517377,50.59456672779302,-46.411964600904724,27.577266332250304,6572.0,56.0,19.0,30.0,28.0,3352.0,1.6,31.8,2366.17,4
796,106.36407407407411,13,10,55,-41.490194070477955,-127.54583188397311,-74.18907544438073,-68.48584252741054,4677.0,42.0,20.0,22.0,17.0,3366.0,1.01,7.01,2363.98,5
797,66.31171171171175,23,18,38,-3.0619994696068886,69.53536631002825,-46.411964600904724,27.577266332250304,6292.0,56.0,19.0,30.0,28.0,3352.0,0.76,16.21,2359.4,4
798,106.77148148148152,55,14,68,-4.427980478830435,172.84941740310114,-74.18907544438073,-68.48584252741054,10364.0,42.0,20.0,22.0,17.0,3366.0,1.24,23.43,2376.31,5
799,107.27518518518522,56,16,41,-73.79652373316645,-109.70795371683407,-74.18907544438073,-68.48584252741054,1239.0,42.0,20.0,22.0,17.0,3366.0,0.75,24.24,2367.36,5
800,66.48288288288292,10,19,30,-86.72811296358881,-166.26706341239762,-46.411964600904724,27.577266332250304,5200.0,56.0,19.0,30.0,28.0,3352.0,0.6,10.4,2355.94,4
801,76.01708333333332,21,15,47,57.488082557465816,102.34902982097361,74.17352985627201,3.8333252049254725,4208.0,48.0,15.0,26.0,27.0,3362.0,0.79,12.72,2362.93,3
802,66.61801801801805,22,16,83,-81.50346808721218,88.1511110109995,-46.411964600904724,27.577266332250304,4444.0,56.0,19.0,30.0,28.0,3352.0,1.66,15.14,2357.4,4
803,107.57888888888893,17,19,64,-62.13441215218056,42.689623489758475,-74.18907544438073,-68.48584252741054,4050.0,42.0,20.0,22.0,17.0,3366.0,1.17,10.47,2364.79,5
804,66.99189189189192,83,18,32,-51.23093024307252,23.15302778899172,-46.411964600904724,27.577266332250304,625.0,56.0,19.0,30.0,28.0,3352.0,0.64,44.41,2364.98,4
805,108.052962962963,23,13,46,-65.5302666846136,-21.90823222906357,-74.18907544438073,-68.48584252741054,1954.0,42.0,20.0,22.0,17.0,3366.0,0.84,11.37,2362.95,5
806,76.26187499999999,62,20,73,-5.942265710066081,6.1952750251375335,74.17352985627201,3.8333252049254725,8909.0,48.0,15.0,26.0,27.0,3362.0,1.23,31.24,2375.17,3
807,76.64208333333332,43,11,67,84.74981618287615,34.086682987192376,74.17352985627201,3.8333252049254725,1288.0,48.0,15.0,26.0,27.0,3362.0,1.13,20.92,2363.4,3
808,67.13603603603607,50,18,57,5.741938934947598,10.90310505892893,-46.411964600904724,27.577266332250304,6028.0,56.0,19.0,30.0,28.0,3352.0,1.14,28.9,2364.33,4
809,76.99104166666665,30,14,40,37.736928416128265,-8.91351057319821,74.17352985627201,3.8333252049254725,4108.0,48.0,15.0,26.0,27.0,3362.0,0.67,16.24,2364.21,3
810,67.39279279279283,50,16,63,10.76763188916722,88.56616484555411,-46.411964600904724,27.577266332250304,8769.0,56.0,19.0,30.0,28.0,3352.0,1.26,28.3,2366.87,4
811,108.39370370370374,70,14,42,-75.47333739343125,-19.10725537925842,-74.18907544438073,-68.48584252741054,1401.0,42.0,20.0,22.0,17.0,3366.0,0.77,28.98,2369.42,5
812,77.19937499999997,68,20,71,74.00480183437412,88.39154204695996,74.17352985627201,3.8333252049254725,2363.0,48.0,15.0,26.0,27.0,3362.0,1.2,33.76,2369.63,3
813,77.56916666666665,29,11,58,29.949224633526356,101.59112858882969,74.17352985627201,3.8333252049254725,7045.0,48.0,15.0,26.0,27.0,3362.0,0.98,15.04,2366.76,3
814,108.70481481481485,10,10,79,-48.11582815771233,-109.04555905432042,-74.18907544438073,-68.48584252741054,3479.0,42.0,20.0,22.0,17.0,3366.0,1.45,5.9,2362.47,5
815,109.29000000000003,92,13,93,8.526242798279156,-115.4402873396643,-74.18907544438073,-68.48584252741054,9744.0,42.0,20.0,22.0,17.0,3366.0,1.7,36.9,2381.21,5
816,67.67657657657662,84,15,75,-37.7135570529655,26.515442661503016,-46.411964600904724,27.577266332250304,971.0,56.0,19.0,30.0,28.0,3352.0,1.5,43.98,2365.41,4
817,77.87124999999997,50,15,50,55.22452572699851,31.91725343895712,74.17352985627201,3.8333252049254725,2441.0,48.0,15.0,26.0,27.0,3362.0,0.84,24.9,2366.05,3
818,68.01441441441446,10,16,31,-9.509790817802255,20.294666076197018,-46.411964600904724,27.577266332250304,4161.0,56.0,19.0,30.0,28.0,3352.0,0.62,9.5,2354.55,4
819,68.1540540540541,13,13,70,-25.695416999045207,-52.38705804356462,-46.411964600904724,27.577266332250304,7229.0,56.0,19.0,30.0,28.0,3352.0,1.4,10.01,2358.05,4
820,78.13166666666665,86,15,89,76.95098674074316,-89.93722153617611,74.17352985627201,3.8333252049254725,2341.0,48.0,15.0,26.0,27.0,3362.0,1.5,40.02,2372.2,3
821,109.97888888888892,28,19,62,-22.15674714725607,176.76256930355743,-74.18907544438073,-68.48584252741054,8350.0,42.0,20.0,22.0,17.0,3366.0,1.13,14.54,2370.71,5
822,78.59520833333332,25,11,14,74.01143559690479,-54.667410756088685,74.17352985627201,3.8333252049254725,1711.0,48.0,15.0,26.0,27.0,3362.0,0.24,13.36,2360.53,3
823,110.43814814814817,66,11,36,-3.13117054064044,-106.7734989660313,-74.18907544438073,-68.48584252741054,8291.0,42.0,20.0,22.0,17.0,3366.0,0.66,26.84,2375.43,5
824,78.70520833333332,10,18,27,51.393215589864155,177.59455673713836,74.17352985627201,3.8333252049254725,6044.0,48.0,15.0,26.0,27.0,3362.0,0.46,8.88,2363.13,3
825,68.46936936936942,38,11,47,-74.51657281765715,139.59338745169583,-46.411964600904724,27.577266332250304,5673.0,56.0,19.0,30.0,28.0,3352.0,0.94,21.16,2360.82,4
826,68.68108108108113,47,10,97,-58.515503018797126,6.909053511113996,-46.411964600904724,27.577266332250304,1927.0,56.0,19.0,30.0,28.0,3352.0,1.94,25.09,2358.95,4
827,110.70481481481484,83,15,55,-12.118423661056255,-71.39413382935572,-74.18907544438073,-68.48584252741054,6904.0,42.0,20.0,22.0,17.0,3366.0,1.01,34.01,2377.01,5
828,78.84583333333332,88,20,36,61.50472579237214,128.7650641836638,74.17352985627201,3.8333252049254725,4398.0,48.0,15.0,26.0,27.0,3362.0,0.61,42.16,2374.85,3
829,111.11222222222224,22,14,19,-11.941568476212197,-93.30824961758505,-74.18907544438073,-68.48584252741054,7097.0,42.0,20.0,22.0,17.0,3366.0,0.35,11.22,2367.89,5
830,111.25296296296298,80,20,88,-89.28383935151172,105.4484618401778,-74.18907544438073,-68.48584252741054,1837.0,42.0,20.0,22.0,17.0,3366.0,1.61,34.0,2372.12,5
831,69.11801801801806,95,10,24,-57.95871341971024,-19.289943216439667,-46.411964600904724,27.577266332250304,3360.0,56.0,19.0,30.0,28.0,3352.0,0.48,47.65,2368.96,4
832,79.03333333333332,64,15,21,-8.02044523989531,-110.6776893993186,74.17352985627201,3.8333252049254725,11592.0,48.0,15.0,26.0,27.0,3362.0,0.35,30.78,2377.41,3
833,69.22801801801806,71,19,12,-27.31966930240779,14.952165962459532,-46.411964600904724,27.577266332250304,2394.0,56.0,19.0,30.0,28.0,3352.0,0.24,39.07,2364.49,4
